timestamp,open,high,low,close,volume,rsi 10,rsi 14,rsi 20,rsi 30,obv,atr,lowest,highest,net_change,y
2017-08-29 12:00:00,4368.5,4625.85,4347.59,4570.0,128.764571,73.72988252890545,69.98318980422734,66.27944864242426,62.5686258444066,-571.1771560000004,114.16722662997361,4286.87,4939.19,-185.85000000000036,0
2017-08-29 16:00:00,4569.65,4584.0,4496.95,4555.55,127.21423,71.589067459224,68.42393887445276,65.18464932448657,61.82668154602458,-698.3913860000005,112.22278389713912,4286.87,4939.19,-26.550000000000182,0
2017-08-29 20:00:00,4540.0,4624.99,4535.09,4587.48,52.195765,73.4796816212993,70.0138009592155,66.47278205342923,62.83410850326428,-646.1956210000004,110.62256949644478,4286.87,4939.19,-78.39999999999964,0
2017-08-30 00:00:00,4564.52,4619.99,4527.45,4583.61,119.42503,72.8270327811482,69.55667379032631,66.16047850426772,62.62687988508627,-765.6206510000004,109.32664857421938,4286.87,4939.19,-243.09999999999945,0
2017-08-30 04:00:00,4600.0,4647.51,4550.01,4550.02,149.551451,67.08099679625796,65.55585755931426,63.43743780992349,60.82567342881686,-915.1721020000005,108.47927175977179,4052.0,4939.19,-363.0600000000004,0
2017-08-30 08:00:00,4550.0,4597.0,4416.01,4498.35,176.151828,59.10983828823602,59.852804123925274,59.4738678344402,58.1636839184493,-1091.3239300000005,113.67350073949531,4052.0,4939.19,-345.35000000000036,0
2017-08-30 12:00:00,4537.0,4592.76,4416.16,4546.77,163.013481,63.612026271142035,63.0930303475838,61.82655901121629,59.86638072207232,-928.3104490000005,118.18024812554505,4014.76,4939.19,-531.7400000000002,0
2017-08-30 16:00:00,4555.0,4609.92,4532.8,4536.82,84.845278,62.05205447107935,61.98590688614445,61.059798349717575,59.35287275987211,-1013.1557270000005,115.24010535737199,3972.51,4939.19,-333.14999999999964,0
2017-08-30 20:00:00,4536.82,4579.91,4516.87,4555.14,115.481703,63.86492328555063,63.2640884804894,61.97379892837522,60.00627657069553,-897.6740240000005,111.50294818036681,3972.51,4939.19,-455.03000000000065,0
2017-08-31 00:00:00,4555.14,4606.0,4555.14,4593.66,109.650881,67.49297624524237,65.86315168109316,63.85170265733587,61.35742160262679,-788.0231430000005,107.16205671394,3603.0,4939.19,-605.6199999999999,0
2017-08-31 04:00:00,4596.54,4628.12,4572.64,4592.16,102.998925,67.20104329008359,65.66831462715446,63.7227097015263,61.274031439726606,-891.0220680000004,103.46316043086082,3603.0,4939.19,-401.7600000000002,0
2017-08-31 08:00:00,4603.58,4678.57,4572.64,4656.67,111.874811,72.81905209413802,69.80526854354935,66.76243853458442,63.48210000811173,-779.1472570000004,103.63968768174827,3603.0,4939.19,-409.85000000000036,0
2017-08-31 12:00:00,4674.97,4685.55,4631.41,4648.82,106.997195,71.17079739373,68.72010136727936,66.05348988377634,63.02970126719758,-886.1444520000005,100.09795157960653,3603.0,4939.19,-497.8199999999997,0
2017-08-31 16:00:00,4648.82,4745.42,4638.98,4698.77,66.803163,75.1478915124545,71.7314591514559,68.30762335760045,64.68624568917143,-819.3412890000004,100.55167402814602,3603.0,4939.19,-256.2900000000009,0
2017-08-31 20:00:00,4688.47,4724.89,4666.84,4724.89,58.631827,76.99208181281281,73.18522207585731,69.42516246031546,65.52195209705182,-760.7094620000004,97.5113664842087,3603.0,4939.19,-358.4200000000001,0
2017-09-01 00:00:00,4689.89,4767.0,4689.89,4714.73,75.647978,74.59955531024521,71.64187932827939,68.43707297862107,64.90390092659338,-836.3574400000003,96.05213219067842,3603.0,4939.19,-284.7099999999991,0
2017-09-01 04:00:00,4714.73,4734.99,4654.88,4707.5,101.226134,72.8105682679177,70.50248852490006,67.7151576729261,64.45632062718849,-937.5835740000003,94.91196186353844,3603.0,4939.19,-246.21000000000004,0
2017-09-01 08:00:00,4715.0,4798.46,4708.09,4775.0,130.966655,78.2269892264441,74.56897848238899,70.74763572408912,66.67578808808638,-806.6169190000003,94.62934591449907,3603.0,4939.19,-226.8699999999999,0
2017-09-01 12:00:00,4775.0,4839.92,4725.81,4803.83,68.887712,80.10759566001603,76.08541005127545,71.9328963544025,67.57051515543121,-737.7292070000003,96.02234511870387,3603.0,4939.19,-184.39999999999964,0
2017-09-01 16:00:00,4756.46,4815.67,4738.94,4813.24,96.951623,80.71178618902925,76.5763664682675,72.31825729164483,67.86186819530688,-640.7775840000003,94.64291919412207,3603.0,4939.19,-193.8099999999995,0
2017-09-01 20:00:00,4808.79,4885.55,4760.01,4834.91,86.986264,82.10270211553876,77.71117140850829,73.2098985020701,68.53530306767992,-553.7913200000003,96.85193725581438,3603.0,4939.19,-215.13999999999942,0
2017-09-02 00:00:00,4796.16,4939.19,4764.88,4788.07,145.538528,69.98240663851057,69.8355281883984,68.2108801805334,65.46780710276992,-699.3298480000003,102.3895063862378,3603.0,4814.49,-304.03999999999996,0
2017-09-02 04:00:00,4765.01,4814.49,4473.35,4697.71,178.769608,53.16089950522908,57.68929004770321,59.904528603062346,60.09966156560255,-878.0994560000004,119.4569946884122,3603.0,4714.76,-187.46000000000004,0
2017-09-02 08:00:00,4701.02,4709.4,4549.77,4630.01,142.239876,44.297077230557804,50.589824268700305,54.655495267946826,56.50841427668365,-1020.3393320000004,122.32866387088718,3603.0,4714.76,-16.07000000000062,0
2017-09-02 12:00:00,4669.75,4675.0,4354.61,4460.19,187.304485,30.242803124177886,37.967761843613054,44.38613157821583,48.9225390062901,-1207.6438170000004,136.48583052257345,3603.0,4759.25,294.8100000000004,1
2017-09-02 16:00:00,4465.12,4554.98,4377.43,4509.77,139.615522,36.752379340736226,42.479965181312004,47.42216455225194,50.91276365892548,-1068.0282950000003,139.4208968090135,3603.0,4788.59,244.4399999999996,1
2017-09-02 20:00:00,4509.77,4509.96,4286.87,4472.14,135.680576,34.071140205082024,40.09607910620971,45.44032322030906,49.40142014288518,-1203.7088710000003,145.40087734773115,3603.0,4788.59,219.46999999999935,1
2017-09-03 00:00:00,4508.5,4618.4,4467.88,4569.54,112.568758,45.504915410594926,48.19911796104201,51.017674995423604,53.12710636146922,-1091.1401130000004,145.76673439316582,3603.0,4788.59,35.51000000000022,1
2017-09-03 04:00:00,4584.78,4714.76,4584.78,4620.87,119.752884,50.52876506614002,51.89232797478678,53.64630413204776,54.93608096490963,-971.3872290000004,145.72766156434776,3603.0,4788.59,-1.8599999999996726,0
2017-09-03 08:00:00,4610.52,4674.86,4456.8,4486.0,103.213519,39.813338132581215,43.18093395162927,46.71288992721588,49.720382062149056,-1074.6007480000003,150.89675977240296,3603.0,4788.59,161.52999999999975,1
2017-09-03 12:00:00,4475.23,4557.25,4298.33,4384.15,170.271519,33.79911789664317,37.993798617511224,42.360839059580165,46.28728944584326,-1244.8722670000002,158.61617588573972,3603.0,4788.59,-35.5,0
2017-09-03 16:00:00,4351.02,4530.0,4345.01,4529.0,106.294297,46.55647677665292,47.629145555559376,49.415961953064304,51.240543893566034,-1138.5779700000003,160.50080721152543,3603.0,4788.59,-338.9899999999998,0
2017-09-03 20:00:00,4529.0,4583.84,4445.15,4509.08,79.115221,45.22479061561369,46.55767791400753,48.555615006753605,50.57701346857758,-1217.6931910000003,158.94228827340746,3603.0,4788.59,-226.27999999999975,0
2017-09-04 00:00:00,4505.0,4527.49,4340.5,4340.51,81.331122,35.63956017037331,38.63665264282132,42.03634897267517,45.427351338189546,-1299.0243130000003,160.94641763476275,3603.0,4788.59,-98.5,0
2017-09-04 04:00:00,4340.53,4493.15,4052.0,4186.96,275.913594,29.344740520197227,33.11063993638862,37.24191660681425,41.45042678357684,-1574.9379070000005,180.96765106421293,3603.0,4788.59,134.5600000000004,1
2017-09-04 08:00:00,4102.05,4437.68,4075.0,4153.0,464.680038,28.124053779552337,32.01986675807255,36.27862606863318,40.63649630804098,-2039.6179450000004,193.95113414840972,3603.0,4788.59,174.6300000000001,1
2017-09-04 12:00:00,4153.0,4311.14,4014.76,4015.03,276.241227,23.677838551061964,27.9860988571461,32.66531389300194,37.538535836112366,-2315.8591720000004,201.26959084403313,3603.0,4788.59,260.9699999999998,1
2017-09-04 16:00:00,4015.03,4224.99,3972.51,4203.67,155.042566,38.45831843867513,39.253996713751405,41.107249060433524,43.61809061280596,-2160.8166060000003,204.92845635637363,3603.0,4788.59,50.029999999999745,1
2017-09-04 20:00:00,4187.0,4300.95,4100.11,4100.11,141.436067,34.395267144048525,35.930237259608695,38.33022769869029,41.33332592008397,-2302.2526730000004,204.63635117317872,3603.0,4788.59,158.70000000000073,1
2017-09-05 00:00:00,4106.97,4121.33,3603.0,3988.04,286.737295,30.518418397364993,32.70310539606529,35.59131279961905,39.043790387382444,-2588.9899680000003,227.04821178177028,3943.1,4788.59,155.96000000000004,1
2017-09-05 04:00:00,3996.24,4190.4,3943.1,4190.4,213.834421,43.33296992723616,42.70913901285534,43.29299420740479,44.75941693779674,-2375.1555470000003,228.49507809221362,3801.0,4788.59,-201.44999999999982,0
2017-09-05 08:00:00,4190.0,4248.6,4050.0,4246.82,222.114409,46.3956367856684,45.157509827268605,45.21556822744607,46.214027003616636,-2153.0411380000005,226.35929043929582,3801.0,4788.59,-148.02999999999975,0
2017-09-05 12:00:00,4248.64,4298.0,4116.65,4151.0,245.076465,42.101755014716844,41.88376149080261,42.63165444052386,44.170560215576074,-2398.1176030000006,223.14374706112173,3801.0,4788.59,-56.070000000000164,0
2017-09-05 16:00:00,4140.0,4459.55,4096.06,4442.48,125.584575,55.89752608736445,53.03715410329975,51.505493698326944,50.990077531679,-2272.5330280000007,233.17019945704763,3801.0,4788.59,-168.15999999999985,0
2017-09-05 20:00:00,4442.09,4484.99,4351.01,4366.47,135.590992,52.28759657867828,50.32484848380975,49.40765616874584,49.36347545012118,-2408.1240200000007,226.0840564093967,3801.0,4788.59,-236.10000000000036,0
2017-09-06 00:00:00,4366.49,4522.81,4365.73,4430.02,187.420569,54.988047560373545,52.51148456559677,51.15842642878685,50.72306378094433,-2220.7034510000008,221.15446605937672,3801.0,4788.59,-117.97000000000025,0
2017-09-06 04:00:00,4448.1,4505.96,4335.26,4461.29,166.307942,56.339085815253206,53.5939375436803,52.018444165694746,51.38746042662606,-2054.395509000001,217.55008055357735,3801.0,4788.59,-282.5600000000004,0
2017-09-06 08:00:00,4476.13,4597.79,4469.82,4548.13,175.29482,60.04004432917674,56.55557003950594,54.36733031131921,53.20023015787046,-1879.1006890000008,211.7600506133145,3801.0,4788.59,-356.60000000000036,0
2017-09-06 12:00:00,4544.59,4619.47,4422.28,4619.43,261.596797,62.908345826422654,58.87619083651381,56.219637872132346,54.6370059891789,-1617.5038920000009,210.71920944358547,3801.0,4788.59,-368.1400000000003,0
2017-09-06 16:00:00,4619.43,4619.43,4619.43,4619.43,0.0,62.90834582642267,58.8761908365138,56.21963787213235,54.6370059891789,-1617.5038920000009,195.66618192198496,3801.0,4788.59,-437.15999999999985,0
2017-09-06 20:00:00,4619.43,4662.87,4610.0,4619.77,16.743598,62.92401322488256,58.88833573499286,56.22902571068526,54.64411182016388,-1600.7602940000008,185.4654129670071,3801.0,4788.59,-411.3000000000002,0
2017-09-07 00:00:00,4619.77,4661.93,4438.19,4484.03,87.175086,52.994308490782025,52.253508471070255,51.58087412377412,51.32376208741418,-1687.9353800000008,188.19957130241784,3801.0,4788.59,-189.77999999999975,0
2017-09-07 04:00:00,4489.48,4561.9,4452.0,4510.25,65.944247,54.53418959783683,53.34693608313116,52.38125899409079,51.90769658973204,-1621.991133000001,182.60625228847078,3801.0,4788.59,-149.25,0
2017-09-07 08:00:00,4475.01,4649.92,4458.0,4613.94,92.510277,60.255269102032436,57.49266864967127,55.44702640316369,54.15749159768461,-1529.4808560000008,183.27157437942785,3801.0,4788.59,-273.83999999999924,0
2017-09-07 12:00:00,4616.79,4759.25,4587.65,4755.0,165.209682,66.60676517134948,62.389168398099436,59.207836733631815,56.98911816930806,-1364.2711740000009,182.43782719646592,3801.0,4788.59,-496.27999999999975,0
2017-09-07 16:00:00,4755.0,4788.59,4672.35,4754.21,52.128252,66.54059475708834,62.34585349312919,59.17838794243589,56.96873129609015,-1416.3994260000009,177.7090776014882,3801.0,4752.12,-588.71,0
2017-09-07 20:00:00,4716.61,4752.12,4586.13,4691.61,37.462431,61.18854241899348,58.85870230406702,56.82105352257526,55.34575019556792,-1453.8618570000008,177.021241316904,3801.0,4735.39,-527.8899999999994,0
2017-09-08 00:00:00,4691.66,4735.39,4586.13,4605.05,45.900903,54.45874891581053,54.33330298234081,53.70712065287584,53.17864327366598,-1499.7627600000008,175.03817496507403,3801.0,4699.77,-668.21,0
2017-09-08 04:00:00,4633.47,4633.47,4587.08,4619.01,44.83,55.33895858997136,54.9350828515323,54.13383472085696,53.48252432989057,-1454.9327600000008,165.84850090367166,3796.8,4699.77,-685.25,0
2017-09-08 08:00:00,4625.36,4699.77,4611.48,4647.53,36.305425,57.21604266944235,56.20481809793792,55.02535456142682,54.111953066622185,-1418.6273350000008,160.30831760562864,3796.8,4690.83,-815.5299999999997,0
2017-09-08 12:00:00,4653.92,4690.83,4028.93,4348.65,492.155341,38.41562180122601,42.644505579718384,45.310042063172695,47.18968940912812,-1910.7826760000007,196.13803871623043,3760.0,4426.62,-553.6499999999996,0
2017-09-08 16:00:00,4330.68,4396.49,4190.0,4190.01,225.127696,32.17964680496927,37.47615768256982,41.2416551156807,44.09256004328258,-2135.9103720000007,196.877497940331,3760.0,4426.62,-310.2000000000003,0
2017-09-08 20:00:00,4195.87,4334.15,4060.0,4282.8,287.935681,38.65173931695898,41.91078682749233,44.31982944543903,46.227965868362176,-1847.9746910000008,202.3971940049879,3760.0,4426.62,-338.1100000000001,0
2017-09-09 00:00:00,4282.8,4338.28,4150.06,4242.01,204.100968,36.93035374673846,40.549243039399855,43.270894730596304,45.43871932789482,-2052.075659000001,201.38449782848616,3760.0,4426.62,-436.0100000000002,0
2017-09-09 04:00:00,4254.44,4426.62,4200.02,4321.52,119.28349,42.47869757171033,44.34470807803608,45.898176916146795,47.25458582052043,-1932.792169000001,203.1856702996439,3760.0,4400.6,-451.53000000000065,0
2017-09-09 08:00:00,4336.19,4345.38,4262.75,4327.63,59.71621,42.90754090953216,44.637210663912256,46.10009936435639,47.39376660508745,-1873.075959000001,194.5742616560356,3418.0,4400.6,-846.6100000000001,0
2017-09-09 12:00:00,4331.82,4400.6,4245.94,4276.0,124.778,40.10056398362049,42.59980972367615,44.61884931176866,46.32521334641877,-1997.853959000001,191.7231540138631,3395.0,4394.59,-758.0,0
2017-09-09 16:00:00,4276.0,4281.32,4159.64,4253.7,100.390215,38.879915111958454,41.71418319032341,43.97641974673318,45.863188652164986,-2098.244174000001,186.7199266370832,3263.0,4394.59,-883.6999999999998,0
2017-09-09 20:00:00,4267.51,4300.0,4241.25,4258.81,50.514069,39.34996597007016,42.011681291310644,44.170313925673874,45.99087785407248,-2047.7301050000008,177.57897168704696,3165.13,4394.59,-1069.7900000000004,0
2017-09-10 00:00:00,4258.81,4279.7,4087.62,4144.0,97.962869,33.012010506121506,37.393595119597315,40.828426858451394,43.60066442895528,-2145.692974000001,178.61478529818203,3152.01,4394.59,-774.0,0
2017-09-10 04:00:00,4144.0,4149.0,3801.0,3988.95,208.628935,26.5864059116994,32.239453181118954,36.86357320750567,40.64923331481846,-2354.321909000001,190.71400985421727,3031.0,4394.59,-840.9499999999998,0
2017-09-10 08:00:00,3988.89,4100.0,3900.05,4098.79,105.952623,36.33980960554114,38.68687442352857,41.12688118144334,43.45434891422648,-2248.369286000001,191.37373764578444,2817.0,4394.59,-1179.79,0
2017-09-10 12:00:00,4069.43,4135.48,4043.17,4094.93,80.238497,36.15226718248289,38.54806364980306,41.02440753275234,43.379813589385996,-2328.607783000001,184.29761486088466,2817.0,4394.59,-264.92999999999984,0
2017-09-10 16:00:00,4086.92,4283.0,4072.45,4274.32,103.909898,49.5869706783249,47.90349339712289,47.43200414945432,47.693226327938454,-2224.697885000001,186.17282005370336,2817.0,4394.59,-571.6599999999999,0
2017-09-10 20:00:00,4269.36,4274.32,4100.0,4130.37,63.680453,41.75361847114734,42.334001081251266,43.44495123855113,44.85653463264058,-2288.378338000001,185.32617544935806,2817.0,4394.59,-430.3699999999999,0
2017-09-11 00:00:00,4153.62,4334.43,4098.91,4312.05,234.255157,52.316873050689274,50.20319171396445,49.126232276862495,48.830170894676634,-2054.123181000001,188.91150604469806,2817.0,4394.59,-542.0500000000002,0
2017-09-11 04:00:00,4320.46,4325.99,4101.32,4178.73,191.225188,45.57742600845853,45.3162508254785,45.58872821313588,46.29758693566136,-2245.3483690000007,191.4657221643778,2817.0,4394.59,-330.8299999999995,0
2017-09-11 08:00:00,4186.88,4221.63,4115.39,4191.53,69.239857,46.315170909485445,45.86114749287491,45.98183844599852,46.57280434856482,-2176.1085120000007,185.3780865266126,2817.0,4394.59,-561.4699999999998,0
2017-09-11 12:00:00,4191.54,4313.18,4174.97,4251.29,88.422507,49.8423114309165,48.44411769055329,47.8340459534265,47.86327963514179,-2087.6860050000005,182.0088942919644,2817.0,4394.59,-684.1799999999998,0
2017-09-11 16:00:00,4246.43,4280.0,4158.84,4182.27,86.75553,45.96673174788022,45.73040157686245,45.91983024614788,46.52075672278686,-2174.4415350000004,177.66249295409995,2817.0,4394.59,-518.2700000000004,0
2017-09-11 20:00:00,4187.99,4225.0,4158.85,4208.47,30.090826,47.68254084810945,46.94534998574222,46.77097803777501,47.10339185823291,-2144.3507090000003,169.69722682993012,2817.0,4394.59,-493.52000000000044,0
2017-09-12 00:00:00,4208.6,4305.01,4201.9,4294.25,92.676353,53.100303816354135,50.82684254733168,49.50962871416961,48.985786259051125,-2051.6743560000004,164.94094751717063,2817.0,4394.59,-714.25,0
2017-09-12 04:00:00,4294.54,4394.59,4279.77,4361.0,152.587684,56.95441866908961,53.667451212315335,51.551417668700594,50.40646648303253,-1899.0866720000004,161.3608457114211,2817.0,4373.67,-802.0,0
2017-09-12 08:00:00,4361.04,4373.67,4228.5,4340.1,99.700796,55.37137662059926,52.64204541882902,50.87336387256606,49.955847234103665,-1998.7874680000004,160.20434649556776,2817.0,4345.92,-841.0700000000002,0
2017-09-12 12:00:00,4343.01,4345.92,4230.0,4258.72,189.740543,49.427588255927425,48.73721990949195,48.271059086550906,48.21948354262438,-2188.5280110000003,157.04115289039058,2817.0,4280.0,-621.3900000000003,0
